# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ENSCAFG00000038963	ENSCAFG00000038963	ENSCAFT00000059381	lincRNA	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000038981	ENSCAFG00000038981	ENSCAFT00000058138	lincRNA	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000038982	ENSCAFG00000038982	ENSCAFT00000058614	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000038985	ENSCAFG00000038985	ENSCAFT00000052809	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000038985	ENSCAFG00000038985	ENSCAFT00000056048	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000038999	ENSCAFG00000038999	ENSCAFT00000054958	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039000	ENSCAFG00000039000	ENSCAFT00000053153	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039090	ENSCAFG00000039090	ENSCAFT00000052483	lincRNA	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039148	ENSCAFG00000039148	ENSCAFT00000055969	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039160	ENSCAFG00000039160	ENSCAFT00000050588	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039160	ENSCAFG00000039160	ENSCAFT00000057843	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039164	ENSCAFG00000039164	ENSCAFT00000051803	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000039209	ENSCAFG00000039209	ENSCAFT00000050502	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039209	ENSCAFG00000039209	ENSCAFT00000054364	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039226	ENSCAFG00000039226	ENSCAFT00000056440	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039230	ENSCAFG00000039230	ENSCAFT00000052998	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039257	ENSCAFG00000039257	ENSCAFT00000056481	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039261	ENSCAFG00000039261	ENSCAFT00000052414	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000039261	ENSCAFG00000039261	ENSCAFT00000053083	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039277	ENSCAFG00000039277	ENSCAFT00000058994	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039279	ENSCAFG00000039279	ENSCAFT00000056540	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039299	ENSCAFG00000039299	ENSCAFT00000054396	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039311	ENSCAFG00000039311	ENSCAFT00000053773	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039311	ENSCAFG00000039311	ENSCAFT00000054444	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039320	ENSCAFG00000039320	ENSCAFT00000055789	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039333	ENSCAFG00000039333	ENSCAFT00000057173	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039334	ENSCAFG00000039334	ENSCAFT00000055613	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039361	ENSCAFG00000039361	ENSCAFT00000055888	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039391	ENSCAFG00000039391	ENSCAFT00000054337	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039391	ENSCAFG00000039391	ENSCAFT00000055494	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039405	ENSCAFG00000039405	ENSCAFT00000054277	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039405	ENSCAFG00000039405	ENSCAFT00000058036	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039417	ENSCAFG00000039417	ENSCAFT00000055578	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039417	ENSCAFG00000039417	ENSCAFT00000058813	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039430	ENSCAFG00000039430	ENSCAFT00000059467	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039435	ENSCAFG00000039435	ENSCAFT00000050953	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039504	ENSCAFG00000039504	ENSCAFT00000056094	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039519	ENSCAFG00000039519	ENSCAFT00000051569	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039545	ENSCAFG00000039545	ENSCAFT00000057418	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039556	ENSCAFG00000039556	ENSCAFT00000056276	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039611	ENSCAFG00000039611	ENSCAFT00000054413	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039645	ENSCAFG00000039645	ENSCAFT00000057826	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039648	ENSCAFG00000039648	ENSCAFT00000056510	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039649	ENSCAFG00000039649	ENSCAFT00000059014	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039658	ENSCAFG00000039658	ENSCAFT00000053008	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039684	ENSCAFG00000039684	ENSCAFT00000057943	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039736	ENSCAFG00000039736	ENSCAFT00000058880	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039788	ENSCAFG00000039788	ENSCAFT00000055433	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039795	ENSCAFG00000039795	ENSCAFT00000051212	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039898	ENSCAFG00000039898	ENSCAFT00000052455	lincRNA	0	0	0	4	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039902	ENSCAFG00000039902	ENSCAFT00000052028	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039908	ENSCAFG00000039908	ENSCAFT00000054237	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039923	ENSCAFG00000039923	ENSCAFT00000051911	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039946	ENSCAFG00000039946	ENSCAFT00000053997	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000039964	ENSCAFG00000039964	ENSCAFT00000050416	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039964	ENSCAFG00000039964	ENSCAFT00000056476	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039985	ENSCAFG00000039985	ENSCAFT00000051659	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000039986	ENSCAFG00000039986	ENSCAFT00000057261	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000040067	ENSCAFG00000040067	ENSCAFT00000058335	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040073	ENSCAFG00000040073	ENSCAFT00000052642	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000040104	ENSCAFG00000040104	ENSCAFT00000052611	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040234	ENSCAFG00000040234	ENSCAFT00000059361	lincRNA	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040264	ENSCAFG00000040264	ENSCAFT00000056586	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040278	ENSCAFG00000040278	ENSCAFT00000054332	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000040289	ENSCAFG00000040289	ENSCAFT00000050365	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040303	ENSCAFG00000040303	ENSCAFT00000053359	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040343	ENSCAFG00000040343	ENSCAFT00000055627	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000040370	ENSCAFG00000040370	ENSCAFT00000054318	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCAFG00000040396	ENSCAFG00000040396	ENSCAFT00000052403	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040397	ENSCAFG00000040397	ENSCAFT00000050514	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040402	ENSCAFG00000040402	ENSCAFT00000052740	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040412	ENSCAFG00000040412	ENSCAFT00000053505	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040468	ENSCAFG00000040468	ENSCAFT00000056307	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040495	ENSCAFG00000040495	ENSCAFT00000057688	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040591	ENSCAFG00000040591	ENSCAFT00000052795	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040620	ENSCAFG00000040620	ENSCAFT00000055049	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040663	ENSCAFG00000040663	ENSCAFT00000053509	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040666	ENSCAFG00000040666	ENSCAFT00000053693	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCAFG00000040704	ENSCAFG00000040704	ENSCAFT00000058532	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040704	ENSCAFG00000040704	ENSCAFT00000059062	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040720	ENSCAFG00000040720	ENSCAFT00000055471	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040725	ENSCAFG00000040725	ENSCAFT00000059404	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040743	ENSCAFG00000040743	ENSCAFT00000051112	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040753	ENSCAFG00000040753	ENSCAFT00000057996	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040767	ENSCAFG00000040767	ENSCAFT00000051736	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040789	ENSCAFG00000040789	ENSCAFT00000057557	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040895	ENSCAFG00000040895	ENSCAFT00000052969	lincRNA	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000040939	ENSCAFG00000040939	ENSCAFT00000055779	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EOGT	ENSCAFG00000006563	ENSCAFT00000010590	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EP300	ENSCAFG00000001125	ENSCAFT00000001723	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EP400	ENSCAFG00000006377	ENSCAFT00000010365	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EP400	ENSCAFG00000006377	ENSCAFT00000010370	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EPB41L4A	ENSCAFG00000007361	ENSCAFT00000011799	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPHA5	ENSCAFG00000002714	ENSCAFT00000004331	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EPHB1	ENSCAFG00000006971	ENSCAFT00000011269	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
EPHB3	ENSCAFG00000013005	ENSCAFT00000020750	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EPHB3	ENSCAFG00000013005	ENSCAFT00000020769	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EPHX1	ENSCAFG00000016160	ENSCAFT00000025645	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ERAS	ENSCAFG00000015652	ENSCAFT00000024798	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERBB4	ENSCAFG00000023258	ENSCAFT00000022535	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ERBIN	ENSCAFG00000007537	ENSCAFT00000012081	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ERBIN	ENSCAFG00000007537	ENSCAFT00000044437	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ERBIN	ENSCAFG00000007537	ENSCAFT00000047275	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ERCC8	ENSCAFG00000007150	ENSCAFT00000011467	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ERF	ENSCAFG00000031552	ENSCAFT00000046422	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERI2	ENSCAFG00000017939	ENSCAFT00000028477	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ERICH4	ENSCAFG00000030737	ENSCAFT00000045200	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ERLIN1	ENSCAFG00000009576	ENSCAFT00000015212	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ERLIN2	ENSCAFG00000006211	ENSCAFT00000010037	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERO1B	ENSCAFG00000011072	ENSCAFT00000017638	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ERO1B	ENSCAFG00000011072	ENSCAFT00000043557	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ERO1B	ENSCAFG00000011072	ENSCAFT00000048450	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ESAM	ENSCAFG00000011147	ENSCAFT00000017725	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ESPL1	ENSCAFG00000007030	ENSCAFT00000011275	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ESPN	ENSCAFG00000019595	ENSCAFT00000031146	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ESPN	ENSCAFG00000019595	ENSCAFT00000048085	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ESRP1	ENSCAFG00000009305	ENSCAFT00000014804	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ESRP1	ENSCAFG00000009305	ENSCAFT00000014811	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ESYT1	ENSCAFG00000000108	ENSCAFT00000000170	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ESYT1	ENSCAFG00000000108	ENSCAFT00000045762	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ESYT3	ENSCAFG00000007551	ENSCAFT00000012101	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
EVC2	ENSCAFG00000015738	ENSCAFT00000024922	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
EVL	ENSCAFG00000017889	ENSCAFT00000028385	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXOC1	ENSCAFG00000002175	ENSCAFT00000003431	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
EXOC1	ENSCAFG00000002175	ENSCAFT00000047094	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
EXOC1	ENSCAFG00000002175	ENSCAFT00000049300	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
EXOC6	ENSCAFG00000007534	ENSCAFT00000012085	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXOC6	ENSCAFG00000007534	ENSCAFT00000045715	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXOSC4	ENSCAFG00000001521	ENSCAFT00000002371	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXOSC7	ENSCAFG00000014055	ENSCAFT00000022309	protein_coding	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXOSC8	ENSCAFG00000006115	ENSCAFT00000009898	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
EXOSC8	ENSCAFG00000006115	ENSCAFT00000049877	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
EXTL1	ENSCAFG00000012712	ENSCAFT00000020161	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
EYA2	ENSCAFG00000010677	ENSCAFT00000016995	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EZH2	ENSCAFG00000003411	ENSCAFT00000005493	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EZH2	ENSCAFG00000003411	ENSCAFT00000048863	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F11	ENSCAFG00000007348	ENSCAFT00000011775	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F13A1	ENSCAFG00000009509	ENSCAFT00000015113	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FAF1	ENSCAFG00000003903	ENSCAFT00000044054	protein_coding	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FAM111A	ENSCAFG00000031248	ENSCAFT00000048612	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FAM120A	ENSCAFG00000002261	ENSCAFT00000003552	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FAM120B	ENSCAFG00000004109	ENSCAFT00000006583	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FAM126B	ENSCAFG00000012096	ENSCAFT00000019220	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FAM129C	ENSCAFG00000015256	ENSCAFT00000024231	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM134B	ENSCAFG00000019100	ENSCAFT00000030328	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
FAM134C	ENSCAFG00000014921	ENSCAFT00000023684	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FAM135B	ENSCAFG00000001173	ENSCAFT00000001815	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM13C	ENSCAFG00000012414	ENSCAFT00000019728	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FAM149A	ENSCAFG00000007402	ENSCAFT00000038160	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM163A	ENSCAFG00000013814	ENSCAFT00000021922	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
FAM186A	ENSCAFG00000029116	ENSCAFT00000048285	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
