# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
GBX1	ENSCAFG00000004799	ENSCAFT00000007725	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GCAT	ENSCAFG00000001456	ENSCAFT00000002278	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GCGR	ENSCAFG00000005846	ENSCAFT00000009431	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GCHFR	ENSCAFG00000029586	ENSCAFT00000045253	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GFM1	ENSCAFG00000009006	ENSCAFT00000014349	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GFM1	ENSCAFG00000009006	ENSCAFT00000045997	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GGA3	ENSCAFG00000004741	ENSCAFT00000007629	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GIF	ENSCAFG00000010325	ENSCAFT00000016414	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GIT1	ENSCAFG00000018930	ENSCAFT00000030062	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
GIT1	ENSCAFG00000018930	ENSCAFT00000030074	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
GLB1L	ENSCAFG00000015182	ENSCAFT00000036556	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GLCE	ENSCAFG00000017520	ENSCAFT00000027753	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GLCE	ENSCAFG00000017520	ENSCAFT00000046216	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GLG1	ENSCAFG00000020113	ENSCAFT00000036864	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GLI2	ENSCAFG00000004821	ENSCAFT00000007784	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GLRX2	ENSCAFG00000010549	ENSCAFT00000016757	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GLYAT	ENSCAFG00000007663	ENSCAFT00000012262	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GNB1	ENSCAFG00000019216	ENSCAFT00000030502	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GNB1	ENSCAFG00000019216	ENSCAFT00000035727	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GNG12	ENSCAFG00000028654	ENSCAFT00000049542	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GPBAR1	ENSCAFG00000014623	ENSCAFT00000023212	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GPLD1	ENSCAFG00000010284	ENSCAFT00000016380	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GPR155	ENSCAFG00000013254	ENSCAFT00000046128	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
GPR156	ENSCAFG00000011154	ENSCAFT00000017732	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPR157	ENSCAFG00000019726	ENSCAFT00000031368	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPR157	ENSCAFG00000019726	ENSCAFT00000049179	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPR161	ENSCAFG00000015316	ENSCAFT00000024316	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GPR162	ENSCAFG00000032024	ENSCAFT00000039809	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR182	ENSCAFG00000024578	ENSCAFT00000037911	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPR3	ENSCAFG00000012122	ENSCAFT00000019265	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GPR83	ENSCAFG00000031257	ENSCAFT00000049808	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GPSM1	ENSCAFG00000019694	ENSCAFT00000031316	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GRAMD1C	ENSCAFG00000010735	ENSCAFT00000017087	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GRAMD1C	ENSCAFG00000010735	ENSCAFT00000043436	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GRIA1	ENSCAFG00000017765	ENSCAFT00000028234	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GRIA1	ENSCAFG00000017765	ENSCAFT00000028256	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GRIK4	ENSCAFG00000011880	ENSCAFT00000018877	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GRIN2B	ENSCAFG00000013148	ENSCAFT00000020886	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GRIN2B	ENSCAFG00000013148	ENSCAFT00000044471	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GRIN2C	ENSCAFG00000004611	ENSCAFT00000007441	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GRIN2C	ENSCAFG00000004611	ENSCAFT00000044880	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GRK2	ENSCAFG00000011733	ENSCAFT00000018700	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRK5	ENSCAFG00000012129	ENSCAFT00000019313	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GRM8	ENSCAFG00000001738	ENSCAFT00000002730	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GRTP1	ENSCAFG00000006334	ENSCAFT00000010243	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GRXCR1	ENSCAFG00000024975	ENSCAFT00000038652	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GSTCD	ENSCAFG00000010916	ENSCAFT00000017366	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GTF2A1L	ENSCAFG00000002692	ENSCAFT00000004251	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
GTF2A1L	ENSCAFG00000002692	ENSCAFT00000004253	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GTF2IRD1	ENSCAFG00000011763	ENSCAFT00000018878	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GTF2IRD1	ENSCAFG00000011763	ENSCAFT00000018889	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GTF3A	ENSCAFG00000006794	ENSCAFT00000010938	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GTF3C2	ENSCAFG00000004881	ENSCAFT00000007859	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GTF3C5	ENSCAFG00000019874	ENSCAFT00000031627	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GTPBP4	ENSCAFG00000005536	ENSCAFT00000008921	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GUCY1A2	ENSCAFG00000014739	ENSCAFT00000023411	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GUCY1A2	ENSCAFG00000014739	ENSCAFT00000023426	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GUCY1A2	ENSCAFG00000014739	ENSCAFT00000050163	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GYS2	ENSCAFG00000025047	ENSCAFT00000038800	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HAAO	ENSCAFG00000002435	ENSCAFT00000003833	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HABP2	ENSCAFG00000011016	ENSCAFT00000017549	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
HABP2	ENSCAFG00000011016	ENSCAFT00000047958	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HACD3	ENSCAFG00000017232	ENSCAFT00000027306	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HBP1	ENSCAFG00000003939	ENSCAFT00000006332	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HDAC5	ENSCAFG00000014334	ENSCAFT00000022795	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HDAC5	ENSCAFG00000014334	ENSCAFT00000042851	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HDC	ENSCAFG00000015072	ENSCAFT00000023936	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HDGF	ENSCAFG00000016741	ENSCAFT00000026503	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HEATR5B	ENSCAFG00000005980	ENSCAFT00000009704	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HERC1	ENSCAFG00000017011	ENSCAFT00000026962	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
HERC1	ENSCAFG00000017011	ENSCAFT00000042764	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
HIC2	ENSCAFG00000032493	ENSCAFT00000048975	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HIKESHI	ENSCAFG00000029906	ENSCAFT00000046444	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HIST1H2BC	ENSCAFG00000028899	ENSCAFT00000043487	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HIST2H2BF	ENSCAFG00000030731	ENSCAFT00000043906	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HK1	ENSCAFG00000013917	ENSCAFT00000045763	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
HK2	ENSCAFG00000008265	ENSCAFT00000013192	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HMGCL	ENSCAFG00000013085	ENSCAFT00000047038	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HOXA2	ENSCAFG00000002942	ENSCAFT00000004713	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HOXA3	ENSCAFG00000032285	ENSCAFT00000046660	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
HPN	ENSCAFG00000007126	ENSCAFT00000011425	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HSD3B7	ENSCAFG00000016770	ENSCAFT00000026560	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HSD3B7	ENSCAFG00000016770	ENSCAFT00000043277	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HSP90AA1	ENSCAFG00000018036	ENSCAFT00000028654	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HSPG2	ENSCAFG00000014773	ENSCAFT00000023453	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
HSPG2	ENSCAFG00000014773	ENSCAFT00000044491	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
HSPG2	ENSCAFG00000014773	ENSCAFT00000045470	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
HTRA1	ENSCAFG00000012556	ENSCAFT00000019916	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HTRA1	ENSCAFG00000012556	ENSCAFT00000049652	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HTRA3	ENSCAFG00000014546	ENSCAFT00000023096	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HUS1	ENSCAFG00000025598	ENSCAFT00000039863	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HUWE1	ENSCAFG00000016311	ENSCAFT00000025893	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HUWE1	ENSCAFG00000016311	ENSCAFT00000025916	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HYLS1	ENSCAFG00000028610	ENSCAFT00000044308	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HYOU1	ENSCAFG00000012126	ENSCAFT00000019330	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IARS	ENSCAFG00000002340	ENSCAFT00000003663	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IARS2	ENSCAFG00000010952	ENSCAFT00000017536	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ID4	ENSCAFG00000010205	ENSCAFT00000016192	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
IER3	ENSCAFG00000000447	ENSCAFT00000000709	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
IER5	ENSCAFG00000029718	ENSCAFT00000046339	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
IFFO1	ENSCAFG00000015047	ENSCAFT00000023912	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
IFT52	ENSCAFG00000009319	ENSCAFT00000014833	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IGF1R	ENSCAFG00000010881	ENSCAFT00000017295	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IGFBP6	ENSCAFG00000028636	ENSCAFT00000045052	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
IGSF11	ENSCAFG00000010879	ENSCAFT00000017284	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IKZF2	ENSCAFG00000014224	ENSCAFT00000022613	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
IL11RA	ENSCAFG00000001951	ENSCAFT00000003092	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IL13RA2	ENSCAFG00000018230	ENSCAFT00000028961	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IL18BP	ENSCAFG00000005829	ENSCAFT00000009397	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
IL1RN	ENSCAFG00000007277	ENSCAFT00000011651	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IL21R	ENSCAFG00000032590	ENSCAFT00000049374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IL2RG	ENSCAFG00000028978	ENSCAFT00000049104	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IL31RA	ENSCAFG00000006888	ENSCAFT00000011069	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IL37	ENSCAFG00000007263	ENSCAFT00000011629	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IL37	ENSCAFG00000007263	ENSCAFT00000043839	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IL5RA	ENSCAFG00000005991	ENSCAFT00000009673	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IL5RA	ENSCAFG00000005991	ENSCAFT00000038503	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
INF2	ENSCAFG00000018333	ENSCAFT00000029127	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
INO80E	ENSCAFG00000017065	ENSCAFT00000027029	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
INPP4A	ENSCAFG00000002344	ENSCAFT00000003646	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
INPP4A	ENSCAFG00000002344	ENSCAFT00000003678	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
INPP4B	ENSCAFG00000003624	ENSCAFT00000005827	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
INPPL1	ENSCAFG00000005743	ENSCAFT00000009283	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
INSL6	ENSCAFG00000002113	ENSCAFT00000003338	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
INSL6	ENSCAFG00000002113	ENSCAFT00000048237	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
INSRR	ENSCAFG00000024151	ENSCAFT00000026349	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
INTU	ENSCAFG00000003934	ENSCAFT00000006329	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
INTU	ENSCAFG00000003934	ENSCAFT00000050064	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IPO9	ENSCAFG00000010649	ENSCAFT00000016957	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IQCA1L	ENSCAFG00000004812	ENSCAFT00000007765	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IQCB1	ENSCAFG00000011637	ENSCAFT00000018488	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IQUB	ENSCAFG00000003584	ENSCAFT00000005760	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IQUB	ENSCAFG00000003584	ENSCAFT00000038907	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IRAK4	ENSCAFG00000009700	ENSCAFT00000015411	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ISLR	ENSCAFG00000017866	ENSCAFT00000028352	protein_coding	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ITGA5	ENSCAFG00000006491	ENSCAFT00000010510	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ITGAD	ENSCAFG00000014315	ENSCAFT00000022744	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ITGAD	ENSCAFG00000014315	ENSCAFT00000035277	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ITGAX	ENSCAFG00000016883	ENSCAFT00000026736	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
JAG2	ENSCAFG00000018401	ENSCAFT00000029230	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KANSL1	ENSCAFG00000013708	ENSCAFT00000021746	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KANSL1	ENSCAFG00000013708	ENSCAFT00000021750	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KATNAL2	ENSCAFG00000017583	ENSCAFT00000045108	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KAZN	ENSCAFG00000016338	ENSCAFT00000025922	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNF1	ENSCAFG00000003483	ENSCAFT00000005599	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCNH1	ENSCAFG00000012077	ENSCAFT00000019169	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KCNH1	ENSCAFG00000012077	ENSCAFT00000019172	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KCNH1	ENSCAFG00000012077	ENSCAFT00000045505	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KCNH1	ENSCAFG00000012077	ENSCAFT00000049703	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KCNJ4	ENSCAFG00000001407	ENSCAFT00000002177	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KCNK12	ENSCAFG00000029692	ENSCAFT00000046978	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCNQ1	ENSCAFG00000010231	ENSCAFT00000016239	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KCNQ1	ENSCAFG00000010231	ENSCAFT00000049837	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
KCNQ3	ENSCAFG00000001105	ENSCAFT00000001691	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KCNS1	ENSCAFG00000009639	ENSCAFT00000015313	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KCNV1	ENSCAFG00000000744	ENSCAFT00000001149	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KCTD3	ENSCAFG00000010710	ENSCAFT00000017052	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KCTD6	ENSCAFG00000007317	ENSCAFT00000011716	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KCTD8	ENSCAFG00000001828	ENSCAFT00000002883	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KDELR2	ENSCAFG00000015746	ENSCAFT00000024944	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KDELR2	ENSCAFG00000015746	ENSCAFT00000044973	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KDM4A	ENSCAFG00000004903	ENSCAFT00000007898	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KHNYN	ENSCAFG00000012409	ENSCAFT00000019723	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KIAA0100	ENSCAFG00000018736	ENSCAFT00000029756	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KIAA0930	ENSCAFG00000000850	ENSCAFT00000001331	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KIAA1143	ENSCAFG00000014132	ENSCAFT00000022429	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
