# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
FBF1	ENSCAFG00000004968	ENSCAFT00000007986	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBL	ENSCAFG00000005412	ENSCAFT00000008713	protein_coding	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
FBLN2	ENSCAFG00000004406	ENSCAFT00000007096	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBLN2	ENSCAFG00000004406	ENSCAFT00000043118	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBLN5	ENSCAFG00000010853	ENSCAFT00000017276	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FBN2	ENSCAFG00000000681	ENSCAFT00000001089	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FBRSL1	ENSCAFG00000023460	ENSCAFT00000043099	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FBXL13	ENSCAFG00000004262	ENSCAFT00000006850	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FBXO2	ENSCAFG00000016590	ENSCAFT00000007408	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBXO4	ENSCAFG00000018584	ENSCAFT00000029504	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCAMR	ENSCAFG00000011518	ENSCAFT00000018281	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FCER2	ENSCAFG00000030055	ENSCAFT00000045285	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FCRL1	ENSCAFG00000016449	ENSCAFT00000047821	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FECH	ENSCAFG00000000126	ENSCAFT00000000209	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FEM1C	ENSCAFG00000000210	ENSCAFT00000000333	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FER1L5	ENSCAFG00000002411	ENSCAFT00000003791	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FER1L5	ENSCAFG00000002411	ENSCAFT00000044239	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FER1L5	ENSCAFG00000002411	ENSCAFT00000048203	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FER1L6	ENSCAFG00000001037	ENSCAFT00000001594	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FER1L6	ENSCAFG00000001037	ENSCAFT00000044881	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FERMT3	ENSCAFG00000014609	ENSCAFT00000023225	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FGF18	ENSCAFG00000016903	ENSCAFT00000026760	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FGF22	ENSCAFG00000019707	ENSCAFT00000031337	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FGF23	ENSCAFG00000015365	ENSCAFT00000024372	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FGF5	ENSCAFG00000008886	ENSCAFT00000014095	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FGF5	ENSCAFG00000008886	ENSCAFT00000038532	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FGF6	ENSCAFG00000015361	ENSCAFT00000024370	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FGFR1OP	ENSCAFG00000000847	ENSCAFT00000001326	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FHOD3	ENSCAFG00000017786	ENSCAFT00000028200	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FHOD3	ENSCAFG00000017786	ENSCAFT00000044593	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FHOD3	ENSCAFG00000017786	ENSCAFT00000049835	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FILIP1	ENSCAFG00000002709	ENSCAFT00000004283	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FKBP14	ENSCAFG00000003044	ENSCAFT00000004895	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FKTN	ENSCAFG00000002770	ENSCAFT00000004427	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FLCN	ENSCAFG00000018469	ENSCAFT00000029334	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FLI1	ENSCAFG00000032412	ENSCAFT00000046747	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FLII	ENSCAFG00000018283	ENSCAFT00000029049	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
FLII	ENSCAFG00000018283	ENSCAFT00000047161	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
FLRT3	ENSCAFG00000005560	ENSCAFT00000008959	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
FMNL2	ENSCAFG00000005811	ENSCAFT00000009376	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FMNL2	ENSCAFG00000005811	ENSCAFT00000043228	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FMNL3	ENSCAFG00000008465	ENSCAFT00000013467	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FMNL3	ENSCAFG00000008465	ENSCAFT00000044325	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FMNL3	ENSCAFG00000008465	ENSCAFT00000045951	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FMO4	ENSCAFG00000014980	ENSCAFT00000023749	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FN1	ENSCAFG00000014345	ENSCAFT00000022799	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FN1	ENSCAFG00000014345	ENSCAFT00000043476	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FNBP4	ENSCAFG00000008315	ENSCAFT00000013221	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FNIP2	ENSCAFG00000008700	ENSCAFT00000013815	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FOLH1	ENSCAFG00000024888	ENSCAFT00000006940	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FOXJ3	ENSCAFG00000002563	ENSCAFT00000004039	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FOXP2	ENSCAFG00000003387	ENSCAFT00000005440	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FOXP3	ENSCAFG00000015934	ENSCAFT00000025243	protein_coding	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
FOXP3	ENSCAFG00000015934	ENSCAFT00000049739	protein_coding	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
FRAS1	ENSCAFG00000008752	ENSCAFT00000013952	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
FRAS1	ENSCAFG00000008752	ENSCAFT00000047713	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
FRAS1	ENSCAFG00000008752	ENSCAFT00000049130	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
FREM2	ENSCAFG00000006019	ENSCAFT00000009710	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FRMD4A	ENSCAFG00000004728	ENSCAFT00000007609	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FRMD4A	ENSCAFG00000004728	ENSCAFT00000046197	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FRMD4B	ENSCAFG00000006521	ENSCAFT00000010531	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FRMD7	ENSCAFG00000018829	ENSCAFT00000029887	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FRMD7	ENSCAFG00000018829	ENSCAFT00000045785	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FRMD8	ENSCAFG00000013615	ENSCAFT00000021584	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FRMPD3	ENSCAFG00000017972	ENSCAFT00000028542	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FRMPD4	ENSCAFG00000011627	ENSCAFT00000018460	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
FRRS1L	ENSCAFG00000002840	ENSCAFT00000004543	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FSHR	ENSCAFG00000002698	ENSCAFT00000004260	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FSIP2	ENSCAFG00000014480	ENSCAFT00000022989	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FSIP2	ENSCAFG00000014480	ENSCAFT00000045208	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FTSJ3	ENSCAFG00000012770	ENSCAFT00000020267	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FUBP3	ENSCAFG00000019942	ENSCAFT00000031728	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FUNDC2	ENSCAFG00000019634	ENSCAFT00000031206	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FUT5	ENSCAFG00000018754	ENSCAFT00000029767	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FXYD5	ENSCAFG00000024320	ENSCAFT00000037557	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FXYD5	ENSCAFG00000024320	ENSCAFT00000049244	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FZR1	ENSCAFG00000019222	ENSCAFT00000030508	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GAA	ENSCAFG00000005589	ENSCAFT00000009007	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAB3	ENSCAFG00000019613	ENSCAFT00000031176	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GAB3	ENSCAFG00000019613	ENSCAFT00000042971	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GAB3	ENSCAFG00000019613	ENSCAFT00000044495	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GABBR2	ENSCAFG00000002487	ENSCAFT00000003925	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GABPA	ENSCAFG00000008512	ENSCAFT00000013519	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GABRR3	ENSCAFG00000009124	ENSCAFT00000014509	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GABRR3	ENSCAFG00000009124	ENSCAFT00000042882	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GAK	ENSCAFG00000016743	ENSCAFT00000026527	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GAPDH	ENSCAFG00000015077	ENSCAFT00000023939	protein_coding	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
GAPDHS	ENSCAFG00000006986	ENSCAFT00000011246	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
GAREM2	ENSCAFG00000004251	ENSCAFT00000006819	protein_coding	1	0	1	2	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0
GAS1	ENSCAFG00000023269	ENSCAFT00000035676	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GAS2L1	ENSCAFG00000012219	ENSCAFT00000019422	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GATAD1	ENSCAFG00000030614	ENSCAFT00000042824	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GATB	ENSCAFG00000008088	ENSCAFT00000012914	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GBE1	ENSCAFG00000007846	ENSCAFT00000012537	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GBX1	ENSCAFG00000004799	ENSCAFT00000007725	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GBX1	ENSCAFG00000004799	ENSCAFT00000047932	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GCN1	ENSCAFG00000010203	ENSCAFT00000016223	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GCN1	ENSCAFG00000010203	ENSCAFT00000045195	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GCNT1	ENSCAFG00000001649	ENSCAFT00000002589	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GCSAM	ENSCAFG00000030826	ENSCAFT00000047335	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GCSH	ENSCAFG00000020014	ENSCAFT00000031849	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GDAP1L1	ENSCAFG00000009368	ENSCAFT00000014913	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GDF10	ENSCAFG00000016196	ENSCAFT00000025699	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GDF2	ENSCAFG00000016193	ENSCAFT00000025692	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GDPD4	ENSCAFG00000004986	ENSCAFT00000044419	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GDPD5	ENSCAFG00000005395	ENSCAFT00000008678	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GDPD5	ENSCAFG00000005395	ENSCAFT00000008679	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GEM	ENSCAFG00000031938	ENSCAFT00000048850	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GEMIN4	ENSCAFG00000024432	ENSCAFT00000037731	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GEMIN5	ENSCAFG00000017614	ENSCAFT00000027933	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GEMIN5	ENSCAFG00000017614	ENSCAFT00000044955	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GFM2	ENSCAFG00000008298	ENSCAFT00000013183	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GFOD1	ENSCAFG00000009832	ENSCAFT00000015609	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GFRA2	ENSCAFG00000010049	ENSCAFT00000015978	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GFRA2	ENSCAFG00000010049	ENSCAFT00000045364	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GGCX	ENSCAFG00000007720	ENSCAFT00000012362	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GHITM	ENSCAFG00000015891	ENSCAFT00000035706	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GIMAP8	ENSCAFG00000004572	ENSCAFT00000007370	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GINM1	ENSCAFG00000032487	ENSCAFT00000046676	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GIPC3	ENSCAFG00000019213	ENSCAFT00000030499	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GLDC	ENSCAFG00000001416	ENSCAFT00000002193	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GLDN	ENSCAFG00000015360	ENSCAFT00000024375	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLDN	ENSCAFG00000015360	ENSCAFT00000043803	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLI3	ENSCAFG00000003535	ENSCAFT00000005687	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GLI3	ENSCAFG00000003535	ENSCAFT00000049220	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GLIS1	ENSCAFG00000019088	ENSCAFT00000030317	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GLTSCR2	ENSCAFG00000004080	ENSCAFT00000006545	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GLYAT	ENSCAFG00000007663	ENSCAFT00000012264	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GLYAT	ENSCAFG00000007663	ENSCAFT00000050051	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GMDS	ENSCAFG00000009212	ENSCAFT00000014648	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GMPPA	ENSCAFG00000015541	ENSCAFT00000024662	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GNAQ	ENSCAFG00000001579	ENSCAFT00000002474	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GNAQ	ENSCAFG00000001579	ENSCAFT00000030609	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GNAS	ENSCAFG00000023756	ENSCAFT00000036718	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GNB1L	ENSCAFG00000014499	ENSCAFT00000023033	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GNPTG	ENSCAFG00000019583	ENSCAFT00000031129	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GNPTG	ENSCAFG00000019583	ENSCAFT00000043335	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GORASP2	ENSCAFG00000012612	ENSCAFT00000020049	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GOT1	ENSCAFG00000009466	ENSCAFT00000015047	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GPAT4	ENSCAFG00000005716	ENSCAFT00000009228	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPATCH8	ENSCAFG00000014136	ENSCAFT00000022434	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GPATCH8	ENSCAFG00000014136	ENSCAFT00000049407	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GPBAR1	ENSCAFG00000014623	ENSCAFT00000023212	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPC5	ENSCAFG00000005311	ENSCAFT00000008556	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPHN	ENSCAFG00000016305	ENSCAFT00000025873	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPI	ENSCAFG00000007303	ENSCAFT00000011733	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GPR155	ENSCAFG00000013254	ENSCAFT00000021041	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GPR155	ENSCAFG00000013254	ENSCAFT00000046128	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GPR180	ENSCAFG00000005334	ENSCAFT00000008587	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GPR183	ENSCAFG00000005802	ENSCAFT00000009345	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPR31	ENSCAFG00000000853	ENSCAFT00000001332	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPR35	ENSCAFG00000023772	ENSCAFT00000036760	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GPS2	ENSCAFG00000016137	ENSCAFT00000025609	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GPSM1	ENSCAFG00000019694	ENSCAFT00000031316	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GRAMD1A	ENSCAFG00000007157	ENSCAFT00000011490	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRAMD1A	ENSCAFG00000007157	ENSCAFT00000048986	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRAMD4	ENSCAFG00000000756	ENSCAFT00000001170	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
GRAMD4	ENSCAFG00000000756	ENSCAFT00000048604	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
GRB10	ENSCAFG00000003422	ENSCAFT00000005505	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRB14	ENSCAFG00000010563	ENSCAFT00000016861	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GREB1	ENSCAFG00000003579	ENSCAFT00000005749	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
GREB1	ENSCAFG00000003579	ENSCAFT00000050023	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
GRHL3	ENSCAFG00000012994	ENSCAFT00000049943	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GRID1	ENSCAFG00000015954	ENSCAFT00000025292	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRIK4	ENSCAFG00000011880	ENSCAFT00000018877	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
GRIP1	ENSCAFG00000000384	ENSCAFT00000000607	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRIP1	ENSCAFG00000000384	ENSCAFT00000044628	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRIP2	ENSCAFG00000004492	ENSCAFT00000007240	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GRIP2	ENSCAFG00000004492	ENSCAFT00000045702	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRK5	ENSCAFG00000012129	ENSCAFT00000019313	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRM8	ENSCAFG00000001738	ENSCAFT00000002730	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GSE1	ENSCAFG00000019928	ENSCAFT00000031711	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GSG1L	ENSCAFG00000032744	ENSCAFT00000044554	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GTF2B	ENSCAFG00000020209	ENSCAFT00000032192	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GTF2IRD1	ENSCAFG00000011763	ENSCAFT00000018878	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
