# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
HTR1A	ENSCAFG00000007276	ENSCAFT00000011644	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR4	ENSCAFG00000018345	ENSCAFT00000029146	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
HTR4	ENSCAFG00000018345	ENSCAFT00000048142	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HTRA4	ENSCAFG00000005863	ENSCAFT00000009452	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HYAL2	ENSCAFG00000010657	ENSCAFT00000016952	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
HYI	ENSCAFG00000005177	ENSCAFT00000008368	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IAH1	ENSCAFG00000003381	ENSCAFT00000005424	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
IAPP	ENSCAFG00000029872	ENSCAFT00000047881	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ICAM4	ENSCAFG00000017874	ENSCAFT00000028357	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ICAM5	ENSCAFG00000017872	ENSCAFT00000028356	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ICK	ENSCAFG00000002255	ENSCAFT00000003540	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ID4	ENSCAFG00000010205	ENSCAFT00000016192	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IDE	ENSCAFG00000007467	ENSCAFT00000011966	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IDE	ENSCAFG00000007467	ENSCAFT00000011973	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IFFO1	ENSCAFG00000015047	ENSCAFT00000023912	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
IFGGB1	ENSCAFG00000012657	ENSCAFT00000020089	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
IFIT2	ENSCAFG00000009612	ENSCAFT00000015279	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IFITM10	ENSCAFG00000010028	ENSCAFT00000015950	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IFITM10	ENSCAFG00000010028	ENSCAFT00000046167	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IFNGR1	ENSCAFG00000000260	ENSCAFT00000000413	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IFT172	ENSCAFG00000005048	ENSCAFT00000008224	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IFT57	ENSCAFG00000009895	ENSCAFT00000015740	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IFT74	ENSCAFG00000001706	ENSCAFT00000002673	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IFT81	ENSCAFG00000008428	ENSCAFT00000013382	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IFT81	ENSCAFG00000008428	ENSCAFT00000049352	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IGF1	ENSCAFG00000007304	ENSCAFT00000011690	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IGF1	ENSCAFG00000007304	ENSCAFT00000011691	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
IGF2	ENSCAFG00000010090	ENSCAFT00000016038	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IGF2	ENSCAFG00000010090	ENSCAFT00000042947	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IGF2	ENSCAFG00000010090	ENSCAFT00000044168	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IGFBP5	ENSCAFG00000014474	ENSCAFT00000022995	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
IGSF22	ENSCAFG00000009362	ENSCAFT00000014898	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
IGSF5	ENSCAFG00000010067	ENSCAFT00000016003	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IGSF9B	ENSCAFG00000009823	ENSCAFT00000015597	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
IGSF9B	ENSCAFG00000009823	ENSCAFT00000045373	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
IKBKB	ENSCAFG00000005526	ENSCAFT00000008915	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
IKBKE	ENSCAFG00000010239	ENSCAFT00000016260	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IKBKG	ENSCAFG00000019605	ENSCAFT00000031166	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IL10	ENSCAFG00000011443	ENSCAFT00000018154	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IL11RA	ENSCAFG00000001951	ENSCAFT00000003092	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
IL17RD	ENSCAFG00000008023	ENSCAFT00000012823	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IL18RAP	ENSCAFG00000002134	ENSCAFT00000003362	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IL1R2	ENSCAFG00000002152	ENSCAFT00000003386	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IL1RL1	ENSCAFG00000002142	ENSCAFT00000003371	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
IL1RL1	ENSCAFG00000002142	ENSCAFT00000047744	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
IL23A	ENSCAFG00000000120	ENSCAFT00000000198	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
IL2RB	ENSCAFG00000001511	ENSCAFT00000002356	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
IL33	ENSCAFG00000030105	ENSCAFT00000002106	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IL33	ENSCAFG00000030105	ENSCAFT00000042804	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IL3RA	ENSCAFG00000011047	ENSCAFT00000017576	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IL4I1	ENSCAFG00000003439	ENSCAFT00000005539	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IL4R	ENSCAFG00000017447	ENSCAFT00000027653	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IL6ST	ENSCAFG00000006897	ENSCAFT00000011081	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
IL9R	ENSCAFG00000023298	ENSCAFT00000031354	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL9R	ENSCAFG00000023298	ENSCAFT00000035761	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILVBL	ENSCAFG00000016130	ENSCAFT00000025608	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IMPAD1	ENSCAFG00000007074	ENSCAFT00000011337	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
IMPDH1	ENSCAFG00000001651	ENSCAFT00000002605	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
INF2	ENSCAFG00000018333	ENSCAFT00000029124	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
INF2	ENSCAFG00000018333	ENSCAFT00000029127	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
INPP5E	ENSCAFG00000019664	ENSCAFT00000031269	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
INPP5F	ENSCAFG00000012205	ENSCAFT00000019415	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
INPPL1	ENSCAFG00000005743	ENSCAFT00000009283	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
INS	ENSCAFG00000010092	ENSCAFT00000016041	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
INS	ENSCAFG00000010092	ENSCAFT00000045169	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
INSIG1	ENSCAFG00000005081	ENSCAFT00000008171	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
INSL6	ENSCAFG00000002113	ENSCAFT00000003338	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
INSL6	ENSCAFG00000002113	ENSCAFT00000048237	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
INSR	ENSCAFG00000018170	ENSCAFT00000028875	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
INSR	ENSCAFG00000018170	ENSCAFT00000049285	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
INTS12	ENSCAFG00000010906	ENSCAFT00000017334	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
INTS9	ENSCAFG00000008263	ENSCAFT00000013124	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
INTU	ENSCAFG00000003934	ENSCAFT00000006329	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
INTU	ENSCAFG00000003934	ENSCAFT00000050064	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IPO4	ENSCAFG00000012049	ENSCAFT00000019136	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IPO7	ENSCAFG00000007259	ENSCAFT00000011732	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IQCA1	ENSCAFG00000012170	ENSCAFT00000019358	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
IQCF1	ENSCAFG00000010066	ENSCAFT00000016000	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IQCH	ENSCAFG00000017422	ENSCAFT00000027613	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IQCH	ENSCAFG00000017422	ENSCAFT00000042773	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IQGAP1	ENSCAFG00000012639	ENSCAFT00000020334	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IQSEC2	ENSCAFG00000016179	ENSCAFT00000025673	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IRX5	ENSCAFG00000009443	ENSCAFT00000044272	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IRX6	ENSCAFG00000009430	ENSCAFT00000014998	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ISG15	ENSCAFG00000019348	ENSCAFT00000030747	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ISPD	ENSCAFG00000031802	ENSCAFT00000046360	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ITGA11	ENSCAFG00000017482	ENSCAFT00000027712	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITGA11	ENSCAFG00000017482	ENSCAFT00000038032	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITGA2	ENSCAFG00000018423	ENSCAFT00000029260	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ITGA9	ENSCAFG00000004820	ENSCAFT00000007774	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ITGA9	ENSCAFG00000004820	ENSCAFT00000049270	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ITGAD	ENSCAFG00000014315	ENSCAFT00000022744	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1
ITGAD	ENSCAFG00000014315	ENSCAFT00000035277	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1
ITGAM	ENSCAFG00000016881	ENSCAFT00000026735	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ITGAX	ENSCAFG00000016883	ENSCAFT00000026736	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ITGBL1	ENSCAFG00000005918	ENSCAFT00000009555	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ITIH5	ENSCAFG00000005096	ENSCAFT00000008210	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ITIH5	ENSCAFG00000005096	ENSCAFT00000049262	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ITPKA	ENSCAFG00000009562	ENSCAFT00000015185	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ITPKC	ENSCAFG00000005104	ENSCAFT00000008198	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ITPKC	ENSCAFG00000005104	ENSCAFT00000047661	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ITPR2	ENSCAFG00000011345	ENSCAFT00000018058	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITPR3	ENSCAFG00000001130	ENSCAFT00000001745	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
JAKMIP1	ENSCAFG00000015859	ENSCAFT00000025142	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
JAKMIP3	ENSCAFG00000028746	ENSCAFT00000044991	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
JAM2	ENSCAFG00000008482	ENSCAFT00000013462	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
JAM2	ENSCAFG00000008482	ENSCAFT00000038891	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JDP2	ENSCAFG00000017042	ENSCAFT00000026985	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
JMJD4	ENSCAFG00000001187	ENSCAFT00000001838	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
JMJD7	ENSCAFG00000031822	ENSCAFT00000015461	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
JMJD7	ENSCAFG00000031822	ENSCAFT00000047586	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
JOSD1	ENSCAFG00000001379	ENSCAFT00000002129	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
JPH1	ENSCAFG00000008170	ENSCAFT00000012994	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KANK1	ENSCAFG00000001974	ENSCAFT00000003130	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KANSL3	ENSCAFG00000002425	ENSCAFT00000003822	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KANSL3	ENSCAFG00000002425	ENSCAFT00000003825	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
KAT2B	ENSCAFG00000005810	ENSCAFT00000009358	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
KAT2B	ENSCAFG00000005810	ENSCAFT00000043568	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
KAZN	ENSCAFG00000016338	ENSCAFT00000025922	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KBTBD8	ENSCAFG00000006668	ENSCAFT00000010745	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KCNG1	ENSCAFG00000011572	ENSCAFT00000018351	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
KCNH1	ENSCAFG00000012077	ENSCAFT00000019169	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KCNH1	ENSCAFG00000012077	ENSCAFT00000019172	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KCNH1	ENSCAFG00000012077	ENSCAFT00000045505	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KCNH1	ENSCAFG00000012077	ENSCAFT00000049703	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KCNH3	ENSCAFG00000008571	ENSCAFT00000013602	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH3	ENSCAFG00000008571	ENSCAFT00000049004	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
KCNIP4	ENSCAFG00000016537	ENSCAFT00000026195	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KCNJ15	ENSCAFG00000009817	ENSCAFT00000015586	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCNK1	ENSCAFG00000011564	ENSCAFT00000018337	protein_coding	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNK12	ENSCAFG00000029692	ENSCAFT00000046978	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KCNK4	ENSCAFG00000014465	ENSCAFT00000022976	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KCNN2	ENSCAFG00000000220	ENSCAFT00000000351	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KCNN3	ENSCAFG00000017167	ENSCAFT00000027188	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	ENSCAFG00000010231	ENSCAFT00000016239	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KCNQ1	ENSCAFG00000010231	ENSCAFT00000049837	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
KCNQ2	ENSCAFG00000012931	ENSCAFT00000020524	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KCNV1	ENSCAFG00000000744	ENSCAFT00000001149	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KCNV2	ENSCAFG00000002032	ENSCAFT00000003213	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCTD19	ENSCAFG00000020366	ENSCAFT00000032433	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KCTD21	ENSCAFG00000004808	ENSCAFT00000007746	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KCTD3	ENSCAFG00000010710	ENSCAFT00000017052	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
KDM1B	ENSCAFG00000010177	ENSCAFT00000016165	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
KDM1B	ENSCAFG00000010177	ENSCAFT00000016166	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
KDM1B	ENSCAFG00000010177	ENSCAFT00000045627	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
KDM3A	ENSCAFG00000007522	ENSCAFT00000012063	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
KDM5B	ENSCAFG00000010452	ENSCAFT00000016655	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KDM8	ENSCAFG00000017466	ENSCAFT00000027679	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KHK	ENSCAFG00000004673	ENSCAFT00000007514	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
KHK	ENSCAFG00000004673	ENSCAFT00000044393	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
KHNYN	ENSCAFG00000012409	ENSCAFT00000019723	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KIAA0100	ENSCAFG00000018736	ENSCAFT00000029756	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KIAA0319	ENSCAFG00000010398	ENSCAFT00000016531	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA0319	ENSCAFG00000010398	ENSCAFT00000047018	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KIAA0895	ENSCAFG00000003232	ENSCAFT00000005188	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KIAA0922	ENSCAFG00000008317	ENSCAFT00000013251	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KIAA0922	ENSCAFG00000008317	ENSCAFT00000048278	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KIAA1109	ENSCAFG00000004022	ENSCAFT00000006460	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
