# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
EYA4	ENSCAFG00000000196	ENSCAFT00000046541	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EZH2	ENSCAFG00000003411	ENSCAFT00000005493	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EZH2	ENSCAFG00000003411	ENSCAFT00000048863	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
F10	ENSCAFG00000006258	ENSCAFT00000010114	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
F11	ENSCAFG00000007348	ENSCAFT00000011775	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
F11R	ENSCAFG00000012666	ENSCAFT00000020114	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
F13A1	ENSCAFG00000009509	ENSCAFT00000015113	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
F2RL2	ENSCAFG00000009306	ENSCAFT00000014792	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
F7	ENSCAFG00000006257	ENSCAFT00000010113	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
F8	ENSCAFG00000019631	ENSCAFT00000031203	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
F9	ENSCAFG00000018998	ENSCAFT00000030166	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM102B	ENSCAFG00000019935	ENSCAFT00000031716	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FAM107A	ENSCAFG00000007225	ENSCAFT00000011581	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FAM107A	ENSCAFG00000007225	ENSCAFT00000035682	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FAM109B	ENSCAFG00000031718	ENSCAFT00000047786	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM114A1	ENSCAFG00000016161	ENSCAFT00000025658	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM120C	ENSCAFG00000016427	ENSCAFT00000026023	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM120C	ENSCAFG00000016427	ENSCAFT00000047380	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM124B	ENSCAFG00000010209	ENSCAFT00000016202	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FAM129A	ENSCAFG00000013490	ENSCAFT00000021393	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM129A	ENSCAFG00000013490	ENSCAFT00000048252	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM129C	ENSCAFG00000015256	ENSCAFT00000024231	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FAM134B	ENSCAFG00000019100	ENSCAFT00000030328	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
FAM134B	ENSCAFG00000019100	ENSCAFT00000046519	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FAM134C	ENSCAFG00000014921	ENSCAFT00000023684	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
FAM134C	ENSCAFG00000014921	ENSCAFT00000049798	protein_coding	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM135B	ENSCAFG00000001173	ENSCAFT00000001815	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FAM13C	ENSCAFG00000012414	ENSCAFT00000019728	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FAM151A	ENSCAFG00000019012	ENSCAFT00000030195	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
FAM151A	ENSCAFG00000019012	ENSCAFT00000030196	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
FAM160A1	ENSCAFG00000008071	ENSCAFT00000012870	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM160A1	ENSCAFG00000008071	ENSCAFT00000012875	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM160A1	ENSCAFG00000008071	ENSCAFT00000047725	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM160B1	ENSCAFG00000011633	ENSCAFT00000018503	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FAM161A	ENSCAFG00000003079	ENSCAFT00000004944	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM161A	ENSCAFG00000003079	ENSCAFT00000037539	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM167A	ENSCAFG00000007970	ENSCAFT00000012731	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FAM168A	ENSCAFG00000005598	ENSCAFT00000009012	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
FAM169A	ENSCAFG00000008316	ENSCAFT00000013203	protein_coding	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
FAM174B	ENSCAFG00000030859	ENSCAFT00000044049	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM175A	ENSCAFG00000009119	ENSCAFT00000014507	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM175A	ENSCAFG00000009119	ENSCAFT00000048555	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FAM178B	ENSCAFG00000002390	ENSCAFT00000003744	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM179A	ENSCAFG00000005258	ENSCAFT00000008480	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM187B	ENSCAFG00000007093	ENSCAFT00000011365	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM187B	ENSCAFG00000007093	ENSCAFT00000045085	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM198A	ENSCAFG00000005377	ENSCAFT00000008652	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM198A	ENSCAFG00000005377	ENSCAFT00000044320	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
FAM198B	ENSCAFG00000032756	ENSCAFT00000045012	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM19A3	ENSCAFG00000013364	ENSCAFT00000021212	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FAM19A4	ENSCAFG00000006573	ENSCAFT00000043027	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM207A	ENSCAFG00000011049	ENSCAFT00000017582	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FAM20B	ENSCAFG00000013935	ENSCAFT00000022098	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM214A	ENSCAFG00000015862	ENSCAFT00000025134	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
FAM214A	ENSCAFG00000015862	ENSCAFT00000047700	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
FAM216A	ENSCAFG00000032052	ENSCAFT00000048005	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
FAM219A	ENSCAFG00000001919	ENSCAFT00000003036	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FAM227A	ENSCAFG00000001385	ENSCAFT00000002136	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM3B	ENSCAFG00000010163	ENSCAFT00000016142	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM3B	ENSCAFG00000010163	ENSCAFT00000043508	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM3C	ENSCAFG00000003501	ENSCAFT00000005627	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM43A	ENSCAFG00000013434	ENSCAFT00000021313	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FAM53B	ENSCAFG00000012752	ENSCAFT00000020224	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM63A	ENSCAFG00000012326	ENSCAFT00000019584	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM63A	ENSCAFG00000012326	ENSCAFT00000047301	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM64A	ENSCAFG00000015464	ENSCAFT00000024525	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FAM65C	ENSCAFG00000011556	ENSCAFT00000018338	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FAM65C	ENSCAFG00000011556	ENSCAFT00000018344	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
FAM65C	ENSCAFG00000011556	ENSCAFT00000044498	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
FAM71A	ENSCAFG00000012347	ENSCAFT00000019591	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM78A	ENSCAFG00000029121	ENSCAFT00000048028	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FAM83D	ENSCAFG00000009027	ENSCAFT00000014346	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM83E	ENSCAFG00000003971	ENSCAFT00000006373	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM83G	ENSCAFG00000018245	ENSCAFT00000008668	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FAM83G	ENSCAFG00000018245	ENSCAFT00000028986	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FAM96B	ENSCAFG00000020394	ENSCAFT00000032476	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM98B	ENSCAFG00000008649	ENSCAFT00000039282	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FANCA	ENSCAFG00000019813	ENSCAFT00000031520	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FANCG	ENSCAFG00000001995	ENSCAFT00000003158	protein_coding	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
FAP	ENSCAFG00000010387	ENSCAFT00000016532	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FARP1	ENSCAFG00000005595	ENSCAFT00000009016	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
FARSB	ENSCAFG00000016094	ENSCAFT00000025570	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FARSB	ENSCAFG00000016094	ENSCAFT00000049091	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FASN	ENSCAFG00000006006	ENSCAFT00000009737	protein_coding	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
FASTK	ENSCAFG00000004739	ENSCAFT00000007633	protein_coding	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FASTKD1	ENSCAFG00000012344	ENSCAFT00000019618	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAT2	ENSCAFG00000017871	ENSCAFT00000028363	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
FAT4	ENSCAFG00000003962	ENSCAFT00000006363	protein_coding	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
FBF1	ENSCAFG00000004968	ENSCAFT00000007982	protein_coding	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
FBF1	ENSCAFG00000004968	ENSCAFT00000007986	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FBLN1	ENSCAFG00000000804	ENSCAFT00000001257	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
FBLN7	ENSCAFG00000007149	ENSCAFT00000011460	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FBLN7	ENSCAFG00000007149	ENSCAFT00000043190	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FBN1	ENSCAFG00000014548	ENSCAFT00000023394	protein_coding	0	2	1	4	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	1	0	0	0	1	0
FBN3	ENSCAFG00000018422	ENSCAFT00000029319	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
FBXL13	ENSCAFG00000004262	ENSCAFT00000006850	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
FBXL19	ENSCAFG00000016736	ENSCAFT00000026500	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FBXL4	ENSCAFG00000003467	ENSCAFT00000005576	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBXL5	ENSCAFG00000015321	ENSCAFT00000024321	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBXL5	ENSCAFG00000015321	ENSCAFT00000044526	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBXO11	ENSCAFG00000002669	ENSCAFT00000004211	protein_coding	1	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0
FBXO17	ENSCAFG00000005622	ENSCAFT00000009044	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBXO17	ENSCAFG00000005622	ENSCAFT00000046387	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBXO22	ENSCAFG00000018153	ENSCAFT00000028835	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBXO3	ENSCAFG00000007148	ENSCAFT00000011480	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBXO34	ENSCAFG00000015040	ENSCAFT00000023871	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBXO38	ENSCAFG00000018356	ENSCAFT00000029171	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO39	ENSCAFG00000015305	ENSCAFT00000024305	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
FBXO5	ENSCAFG00000000547	ENSCAFT00000000840	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBXO5	ENSCAFG00000000547	ENSCAFT00000042996	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBXW2	ENSCAFG00000003570	ENSCAFT00000045328	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBXW5	ENSCAFG00000019539	ENSCAFT00000031056	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBXW8	ENSCAFG00000009295	ENSCAFT00000014770	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXW8	ENSCAFG00000009295	ENSCAFT00000046460	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FBXW9	ENSCAFG00000017235	ENSCAFT00000027297	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FCER1G	ENSCAFG00000012878	ENSCAFT00000020445	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FCER1G	ENSCAFG00000012878	ENSCAFT00000044753	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FCRL1	ENSCAFG00000016449	ENSCAFT00000026072	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FCRL1	ENSCAFG00000016449	ENSCAFT00000047821	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FCRL5	ENSCAFG00000023822	ENSCAFT00000026086	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
FDPS	ENSCAFG00000030749	ENSCAFT00000026846	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FEM1C	ENSCAFG00000000210	ENSCAFT00000000333	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FER1L5	ENSCAFG00000002411	ENSCAFT00000003791	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
FER1L5	ENSCAFG00000002411	ENSCAFT00000044239	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
FER1L5	ENSCAFG00000002411	ENSCAFT00000048203	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
FER1L6	ENSCAFG00000001037	ENSCAFT00000001594	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
FER1L6	ENSCAFG00000001037	ENSCAFT00000044881	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
FERMT3	ENSCAFG00000014609	ENSCAFT00000023225	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
FFAR2	ENSCAFG00000007027	ENSCAFT00000011263	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FGD2	ENSCAFG00000001444	ENSCAFT00000002252	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FGD2	ENSCAFG00000001444	ENSCAFT00000047894	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FGD4	ENSCAFG00000010589	ENSCAFT00000016851	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FGD6	ENSCAFG00000006273	ENSCAFT00000010215	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FGD6	ENSCAFG00000006273	ENSCAFT00000046550	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FGF11	ENSCAFG00000028562	ENSCAFT00000043171	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
FGF12	ENSCAFG00000031187	ENSCAFT00000047448	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGF14	ENSCAFG00000005926	ENSCAFT00000009565	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FGGY	ENSCAFG00000018884	ENSCAFT00000029982	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FH	ENSCAFG00000015704	ENSCAFT00000024892	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FHAD1	ENSCAFG00000030496	ENSCAFT00000025881	protein_coding	0	1	0	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0
FHAD1	ENSCAFG00000030496	ENSCAFT00000025883	protein_coding	0	1	0	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0
FHDC1	ENSCAFG00000008214	ENSCAFT00000013051	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FHL3	ENSCAFG00000003210	ENSCAFT00000005165	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
FIBP	ENSCAFG00000013153	ENSCAFT00000020889	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FIBP	ENSCAFG00000013153	ENSCAFT00000038587	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FIGLA	ENSCAFG00000023073	ENSCAFT00000035218	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
FITM2	ENSCAFG00000009374	ENSCAFT00000014917	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FKBP15	ENSCAFG00000003198	ENSCAFT00000005155	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FKBP1B	ENSCAFG00000003954	ENSCAFT00000006352	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FKBP1B	ENSCAFG00000003954	ENSCAFT00000038777	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FKRP	ENSCAFG00000004208	ENSCAFT00000006750	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
FLAD1	ENSCAFG00000017129	ENSCAFT00000027128	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
FLAD1	ENSCAFG00000017129	ENSCAFT00000027131	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FLI1	ENSCAFG00000032412	ENSCAFT00000046747	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FLII	ENSCAFG00000018283	ENSCAFT00000029049	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FLII	ENSCAFG00000018283	ENSCAFT00000047161	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FLNA	ENSCAFG00000019521	ENSCAFT00000031071	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FLNB	ENSCAFG00000007603	ENSCAFT00000012236	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
