# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
FN1	ENSCAFG00000014345	ENSCAFT00000043476	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FNDC3B	ENSCAFG00000015349	ENSCAFT00000024382	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FOXJ2	ENSCAFG00000025515	ENSCAFT00000039687	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FOXP1	ENSCAFG00000006461	ENSCAFT00000010476	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FOXP2	ENSCAFG00000003387	ENSCAFT00000005440	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FRA10AC1	ENSCAFG00000007929	ENSCAFT00000012677	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FRMD4A	ENSCAFG00000004728	ENSCAFT00000007609	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
FRMD4A	ENSCAFG00000004728	ENSCAFT00000046197	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
FRMD5	ENSCAFG00000013473	ENSCAFT00000021374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FSD1	ENSCAFG00000019098	ENSCAFT00000030327	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FSTL4	ENSCAFG00000000968	ENSCAFT00000001498	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
FSTL4	ENSCAFG00000000968	ENSCAFT00000038889	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
FTCD	ENSCAFG00000011926	ENSCAFT00000018946	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FUT8	ENSCAFG00000016231	ENSCAFT00000025758	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FYN	ENSCAFG00000003995	ENSCAFT00000006410	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FYN	ENSCAFG00000003995	ENSCAFT00000006413	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GABRA3	ENSCAFG00000019161	ENSCAFT00000030424	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRB2	ENSCAFG00000017251	ENSCAFT00000015972	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GABRB2	ENSCAFG00000017251	ENSCAFT00000027322	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GABRG1	ENSCAFG00000001878	ENSCAFT00000002978	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GAPDH	ENSCAFG00000015077	ENSCAFT00000023939	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
GATA3	ENSCAFG00000005019	ENSCAFT00000008065	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GATAD2A	ENSCAFG00000014267	ENSCAFT00000022678	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GDF6	ENSCAFG00000009445	ENSCAFT00000015016	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GFPT1	ENSCAFG00000003296	ENSCAFT00000005292	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GFPT1	ENSCAFG00000003296	ENSCAFT00000050027	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GGA1	ENSCAFG00000001496	ENSCAFT00000002334	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GGA2	ENSCAFG00000017677	ENSCAFT00000028040	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GGA2	ENSCAFG00000017677	ENSCAFT00000035750	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GGA2	ENSCAFG00000017677	ENSCAFT00000049681	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GGACT	ENSCAFG00000005857	ENSCAFT00000009438	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GGCX	ENSCAFG00000007720	ENSCAFT00000012362	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GGPS1	ENSCAFG00000011303	ENSCAFT00000017968	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GIGYF2	ENSCAFG00000011484	ENSCAFT00000018353	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GIGYF2	ENSCAFG00000011484	ENSCAFT00000044301	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GIGYF2	ENSCAFG00000011484	ENSCAFT00000045080	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GIGYF2	ENSCAFG00000011484	ENSCAFT00000049405	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GIPC1	ENSCAFG00000016295	ENSCAFT00000025844	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GLB1L	ENSCAFG00000015182	ENSCAFT00000024125	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLB1L	ENSCAFG00000015182	ENSCAFT00000036556	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLB1L2	ENSCAFG00000009737	ENSCAFT00000015466	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLB1L3	ENSCAFG00000024722	ENSCAFT00000015463	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLB1L3	ENSCAFG00000024722	ENSCAFT00000015473	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GLI2	ENSCAFG00000004821	ENSCAFT00000007784	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLI3	ENSCAFG00000003535	ENSCAFT00000005687	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLI3	ENSCAFG00000003535	ENSCAFT00000049220	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLIS1	ENSCAFG00000019088	ENSCAFT00000030317	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLMP	ENSCAFG00000016835	ENSCAFT00000026647	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GLRA1	ENSCAFG00000017827	ENSCAFT00000028284	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GLT1D1	ENSCAFG00000028957	ENSCAFT00000049572	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GLTP	ENSCAFG00000010796	ENSCAFT00000017196	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GMDS	ENSCAFG00000009212	ENSCAFT00000014648	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GNA13	ENSCAFG00000011108	ENSCAFT00000017672	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GNL2	ENSCAFG00000003289	ENSCAFT00000005276	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GOLGB1	ENSCAFG00000011615	ENSCAFT00000018446	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GON7	ENSCAFG00000032108	ENSCAFT00000047083	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GPATCH4	ENSCAFG00000016788	ENSCAFT00000026575	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPATCH4	ENSCAFG00000016788	ENSCAFT00000044679	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPR153	ENSCAFG00000019572	ENSCAFT00000031112	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPR88	ENSCAFG00000030399	ENSCAFT00000046736	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GPRIN3	ENSCAFG00000009859	ENSCAFT00000015661	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GPSM1	ENSCAFG00000019694	ENSCAFT00000031316	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GPT	ENSCAFG00000001648	ENSCAFT00000002594	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GPT	ENSCAFG00000001648	ENSCAFT00000049450	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GRB10	ENSCAFG00000003422	ENSCAFT00000005505	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
GRIK3	ENSCAFG00000003333	ENSCAFT00000005371	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GRIK3	ENSCAFG00000003333	ENSCAFT00000048003	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GRIK4	ENSCAFG00000011880	ENSCAFT00000018877	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRM5	ENSCAFG00000004381	ENSCAFT00000007045	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRM5	ENSCAFG00000004381	ENSCAFT00000047674	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRTP1	ENSCAFG00000006334	ENSCAFT00000010243	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GRXCR1	ENSCAFG00000024975	ENSCAFT00000038652	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GRXCR2	ENSCAFG00000023537	ENSCAFT00000036208	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GRXCR2	ENSCAFG00000023537	ENSCAFT00000045829	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GSDMD	ENSCAFG00000001301	ENSCAFT00000038192	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GSE1	ENSCAFG00000019928	ENSCAFT00000031711	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GSG1L	ENSCAFG00000032744	ENSCAFT00000044554	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GTF2A1	ENSCAFG00000017305	ENSCAFT00000027417	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
GTF2A1	ENSCAFG00000017305	ENSCAFT00000047079	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
GTF2H4	ENSCAFG00000032081	ENSCAFT00000000727	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GTF2IRD1	ENSCAFG00000011763	ENSCAFT00000018878	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GTF2IRD1	ENSCAFG00000011763	ENSCAFT00000018889	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GTPBP4	ENSCAFG00000005536	ENSCAFT00000008921	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GTPBP6	ENSCAFG00000010931	ENSCAFT00000017390	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HAMP	ENSCAFG00000007048	ENSCAFT00000011304	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HAS1	ENSCAFG00000002813	ENSCAFT00000004505	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HAUS3	ENSCAFG00000014883	ENSCAFT00000023629	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HAUS6	ENSCAFG00000001598	ENSCAFT00000002503	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HCFC2	ENSCAFG00000007476	ENSCAFT00000011972	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HCFC2	ENSCAFG00000007476	ENSCAFT00000011975	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HCLS1	ENSCAFG00000011559	ENSCAFT00000018370	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
HCN3	ENSCAFG00000016963	ENSCAFT00000026858	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HDAC4	ENSCAFG00000012546	ENSCAFT00000019989	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HDAC5	ENSCAFG00000014334	ENSCAFT00000022795	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HDAC5	ENSCAFG00000014334	ENSCAFT00000042851	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HDX	ENSCAFG00000017380	ENSCAFT00000027535	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HDX	ENSCAFG00000017380	ENSCAFT00000046186	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HELLS	ENSCAFG00000008090	ENSCAFT00000012889	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HELT	ENSCAFG00000007599	ENSCAFT00000012153	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HELT	ENSCAFG00000007599	ENSCAFT00000043273	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HERC2	ENSCAFG00000009863	ENSCAFT00000015697	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HES2	ENSCAFG00000019577	ENSCAFT00000031121	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HES3	ENSCAFG00000019571	ENSCAFT00000031110	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HES6	ENSCAFG00000012428	ENSCAFT00000019722	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HHIPL2	ENSCAFG00000013627	ENSCAFT00000021613	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HIRA	ENSCAFG00000014619	ENSCAFT00000023274	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HIRA	ENSCAFG00000014619	ENSCAFT00000043980	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HIST2H2AC	ENSCAFG00000011574	ENSCAFT00000018355	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HIST3H2A	ENSCAFG00000024329	ENSCAFT00000037570	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HIST3H2BB	ENSCAFG00000024333	ENSCAFT00000037577	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HKDC1	ENSCAFG00000032754	ENSCAFT00000046047	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HLCS	ENSCAFG00000009689	ENSCAFT00000015393	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMGCL	ENSCAFG00000013085	ENSCAFT00000047038	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HNRNPF	ENSCAFG00000007044	ENSCAFT00000011299	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HOMEZ	ENSCAFG00000011468	ENSCAFT00000018192	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
HOMEZ	ENSCAFG00000011468	ENSCAFT00000043475	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
HOXA10	ENSCAFG00000002963	ENSCAFT00000004748	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HOXA9	ENSCAFG00000002961	ENSCAFT00000004746	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HPCAL1	ENSCAFG00000031890	ENSCAFT00000048188	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HPCAL4	ENSCAFG00000030867	ENSCAFT00000046898	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HPS5	ENSCAFG00000009161	ENSCAFT00000014567	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HRK	ENSCAFG00000009294	ENSCAFT00000014764	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HS2ST1	ENSCAFG00000032470	ENSCAFT00000047745	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HSD17B12	ENSCAFG00000006702	ENSCAFT00000010796	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
HSD17B13	ENSCAFG00000009511	ENSCAFT00000015110	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HSP90AA1	ENSCAFG00000018036	ENSCAFT00000028654	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
HSPA8	ENSCAFG00000011666	ENSCAFT00000018533	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HUS1	ENSCAFG00000025598	ENSCAFT00000039863	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2
HYDIN	ENSCAFG00000020167	ENSCAFT00000032120	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IER5L	ENSCAFG00000019990	ENSCAFT00000031805	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IFFO1	ENSCAFG00000015047	ENSCAFT00000023912	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
IFGGC1	ENSCAFG00000000502	ENSCAFT00000036952	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IFT27	ENSCAFG00000001526	ENSCAFT00000002377	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGF1	ENSCAFG00000007304	ENSCAFT00000011690	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGF1	ENSCAFG00000007304	ENSCAFT00000011691	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGF2BP2	ENSCAFG00000013297	ENSCAFT00000021148	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IGHMBP2	ENSCAFG00000010745	ENSCAFT00000017093	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IGHMBP2	ENSCAFG00000010745	ENSCAFT00000038980	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IGSF21	ENSCAFG00000015595	ENSCAFT00000024719	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGSF21	ENSCAFG00000015595	ENSCAFT00000043263	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IGSF22	ENSCAFG00000009362	ENSCAFT00000014898	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IGSF3	ENSCAFG00000009811	ENSCAFT00000015585	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IKBKE	ENSCAFG00000010239	ENSCAFT00000016260	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IKZF5	ENSCAFG00000030765	ENSCAFT00000045982	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IL15	ENSCAFG00000003626	ENSCAFT00000005832	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IL33	ENSCAFG00000030105	ENSCAFT00000002106	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IL33	ENSCAFG00000030105	ENSCAFT00000042804	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INPP4A	ENSCAFG00000002344	ENSCAFT00000003646	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
INPP4A	ENSCAFG00000002344	ENSCAFT00000003678	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
INPP4B	ENSCAFG00000003624	ENSCAFT00000005827	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
INPPL1	ENSCAFG00000005743	ENSCAFT00000009283	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
INTS9	ENSCAFG00000008263	ENSCAFT00000013124	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IP6K3	ENSCAFG00000001188	ENSCAFT00000001841	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IQCA1	ENSCAFG00000012170	ENSCAFT00000019358	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IQGAP2	ENSCAFG00000009293	ENSCAFT00000014783	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IRAK4	ENSCAFG00000009700	ENSCAFT00000015411	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IRF5	ENSCAFG00000001611	ENSCAFT00000002526	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
IRF5	ENSCAFG00000001611	ENSCAFT00000002528	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ISM1	ENSCAFG00000005603	ENSCAFT00000009028	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ISX	ENSCAFG00000001735	ENSCAFT00000002717	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ITGA5	ENSCAFG00000006491	ENSCAFT00000010510	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITIH2	ENSCAFG00000005057	ENSCAFT00000008165	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITPK1	ENSCAFG00000011056	ENSCAFT00000017621	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITPK1	ENSCAFG00000011056	ENSCAFT00000044011	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITPKA	ENSCAFG00000009562	ENSCAFT00000015185	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITPKB	ENSCAFG00000016055	ENSCAFT00000025466	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ITPR2	ENSCAFG00000011345	ENSCAFT00000018058	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ITPR3	ENSCAFG00000001130	ENSCAFT00000001745	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITSN2	ENSCAFG00000004019	ENSCAFT00000006481	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IZUMO3	ENSCAFG00000028528	ENSCAFT00000047277	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JAK3	ENSCAFG00000015159	ENSCAFT00000024100	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
JAK3	ENSCAFG00000015159	ENSCAFT00000043662	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
JAKMIP1	ENSCAFG00000015859	ENSCAFT00000025142	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JAKMIP3	ENSCAFG00000028746	ENSCAFT00000044991	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
